movie_title,release_month,production_budget,worldwide_gross,ROI,genres,director_name
Happiness,Oct,3000000.0,5746453.0,2746453.0,"Documentary,Drama,Family",Thomas Balmès
Damsels in Distress,Apr,3000000.0,1324299.0,-1675701.0,"Comedy,Drama,Romance",Whit Stillman
Oldboy,Mar,3000000.0,6239723.0,3239723.0,"Action,Drama,Mystery",Spike Lee
Hobo with a Shotgun,May,3000000.0,834953.0,-2165047.0,"Action,Comedy,Horror",Jason Eisener
Bachelorette,Sep,3000000.0,12577401.0,9577401.0,"Comedy,Romance",Leslye Headland
Creature,Sep,3000000.0,331000.0,-2669000.0,Horror,Fred Andrews
The Bounce Back,Dec,3000000.0,421404.0,-2578596.0,"Comedy,Romance",Youssef Delara
Freeway,Aug,3000000.0,295493.0,-2704507.0,Drama,Christophe Sahr
Holly,Nov,3000000.0,163069.0,-2836931.0,"Action,Crime,Thriller",DeShawn Hill
Fort McCoy,Aug,3000000.0,78948.0,-2921052.0,"Drama,History,War",Michael Worth
Before We Go,Sep,3000000.0,483938.0,-2516062.0,"Comedy,Drama,Romance",Chris Evans
The Divide,Jan,3000000.0,156362.0,-2843638.0,"Drama,Horror,Sci-Fi",Xavier Gens
Demonic,Oct,3000000.0,4668109.0,1668109.0,"Horror,Thriller",Will Canon
Open Road,May,3000000.0,47469.0,-2952531.0,"Action,Drama,Thriller",Marcio Garcia
Freakonomics,Oct,2900000.0,172867.0,-2727133.0,Documentary,Alex Gibney
Griff the Invisible,Aug,2900000.0,25935.0,-2874065.0,"Comedy,Drama,Romance",Leon Ford
Indivisible,Oct,2700000.0,3588305.0,888305.0,Documentary,Hilary Linder
Sardaar Ji,Dec,2700000.0,8200000.0,5500000.0,"Comedy,Fantasy,Horror",Rohit Jugraj
Ida,May,2600000.0,15298355.0,12698355.0,Drama,Pawel Pawlikowski
A Haunted House,Jan,2500000.0,59922558.0,57422558.0,"Comedy,Fantasy",Michael Tiddes
Kevin Hart: Let Me Explain,Jul,2500000.0,32327255.0,29827255.0,"Comedy,Documentary",Leslie Small
Halloween II,Oct,2500000.0,25533818.0,23033818.0,Horror,Jay Conning
The Spectacular Now,Aug,2500000.0,6916951.0,4416951.0,"Comedy,Drama,Romance",James Ponsoldt
Before Sunrise,Jan,2500000.0,5690220.0,3190220.0,Drama,Murat Eroglu
Hunt for the Wilderpeople,Jun,2500000.0,23845533.0,21345533.0,"Adventure,Comedy,Drama",Taika Waititi
Robot & Frank,Aug,2500000.0,4934356.0,2434356.0,"Comedy,Crime,Drama",Jake Schreier
The Lost Medallion: The Adventures of Billy Stone,Mar,2500000.0,549632.0,-1950368.0,"Adventure,Family,Fantasy",Bill Muir
Super,Apr,2500000.0,593933.0,-1906067.0,"Action,Comedy,Drama",James Gunn
Fuel,Nov,2500000.0,174255.0,-2325745.0,"Documentary,Sport",Maarten Wijsman
8: The Mormon Proposition,Jun,2500000.0,100280.0,-2399720.0,Documentary,Steven Greenstreet
Underdogs,Aug,2500000.0,1392649.0,-1107351.0,"Documentary,Sport",Téo Frank
Do You Believe?,Mar,2300000.0,14304931.0,12004931.0,Drama,Jon Gunn
Frontera,Sep,2300000.0,59696.0,-2240304.0,"Action,Drama,Thriller",Jesse Estrada
Redemption Road,Aug,2300000.0,29384.0,-2270616.0,Drama,Mario Van Peebles
Fantasia,Nov,2280000.0,83320000.0,81040000.0,Drama,Chao Wang
The Best Years of Our Lives,Nov,2100000.0,23600000.0,21500000.0,Comedy,Mihalis Georgiou
Bully,Jul,2100000.0,1381824.0,-718176.0,Documentary,Lee Hirsch
Mi America,Oct,2100000.0,3330.0,-2096670.0,"Crime,Drama",Robert Fontaine
Courageous,Sep,2000000.0,35185884.0,33185884.0,Drama,Alex Kendrick
Sleeper,Dec,2000000.0,18344729.0,16344729.0,"Action,Horror",Dru Brown
It Follows,Mar,2000000.0,23250755.0,21250755.0,"Horror,Mystery",David Robert Mitchell
Silent House,Mar,2000000.0,16610760.0,14610760.0,"Drama,Horror,Mystery",Chris Kentis
Hardcore Henry,Apr,2000000.0,17187434.0,15187434.0,"Action,Adventure,Sci-Fi",Ilya Naishuller
Smoke Signals,Jun,2000000.0,7756617.0,5756617.0,Documentary,Luis Sampieri
Winter's Bone,Jun,2000000.0,16131551.0,14131551.0,"Drama,Mystery",Debra Granik
Meet the Mormons,Oct,2000000.0,6049171.0,4049171.0,Documentary,Blair Treu
The Florida Project,Oct,2000000.0,11295324.0,9295324.0,Drama,Sean Baker
All Saints,Aug,2000000.0,5941994.0,3941994.0,Drama,Steve Gomer
Thirteen,Aug,2000000.0,9505996.0,7505996.0,Drama,Houman Seyyedi
Inside Job,Oct,2000000.0,7799257.0,5799257.0,"Crime,Documentary",Charles Ferguson
We Are Your Friends,Aug,2000000.0,10153415.0,8153415.0,"Drama,Music,Romance",Max Joseph
Captive,Sep,2000000.0,2791973.0,791973.0,"Drama,Thriller",Brillante Mendoza
Hearts Beat Loud,Jun,2000000.0,2420962.0,420962.0,"Comedy,Drama,Music",Brett Haley
The Resurrection of Gavin Stone,Jan,2000000.0,2303792.0,303792.0,"Comedy,Drama,Family",Dallas Jenkins
Nemesis,Jan,2000000.0,2001124.0,1124.0,Drama,Nicole Mosleh
The Diary of a Teenage Girl,Aug,2000000.0,2279959.0,279959.0,"Comedy,Drama,Romance",Marielle Heller
Locke,Apr,2000000.0,2088390.0,88390.0,Drama,Steven Knight
Get Real,Apr,2000000.0,1152411.0,-847589.0,Drama,Darby Christensen
In the Shadow of the Moon,Sep,2000000.0,2175587.0,175587.0,Thriller,Jim Mickle
Meek's Cutoff,Apr,2000000.0,1869928.0,-130072.0,"Drama,Western",Kelly Reichardt
The Babadook,Nov,2000000.0,7482387.0,5482387.0,"Drama,Horror",Jennifer Kent
The Virginity Hit,Sep,2000000.0,636706.0,-1363294.0,Comedy,Andrew Gurland
Teeth,Jan,2000000.0,2350641.0,350641.0,"Documentary,History",Koert Davidse
Stonewall,Jul,2000000.0,304602.0,-1695398.0,"Drama,History",Roland Emmerich
The Last Five Years,Feb,2000000.0,205298.0,-1794702.0,"Comedy,Drama,Musical",Richard LaGravenese
Pump,Sep,2000000.0,72277.0,-1927723.0,Documentary,Rebecca Harrell Tickell
The First Time,Oct,2000000.0,17061.0,-1982939.0,"Comedy,Drama,Romance",Jonathan Kasdan
Circle,Aug,2000000.0,10024.0,-1989976.0,"Horror,Thriller",Michael W. Watkins
Plush,Sep,2000000.0,28864.0,-1971136.0,"Drama,Music,Thriller",Catherine Hardwicke
Grave Encounters,Sep,2000000.0,2151887.0,151887.0,Horror,Stuart Ortiz
Bone Tomahawk,Oct,2000000.0,475846.0,-1524154.0,"Adventure,Drama,Horror",S. Craig Zahler
Stitches,Apr,2000000.0,63555.0,-1936445.0,Horror,Lee Isserow
Buried,Sep,1987650.0,21270290.0,19282640.0,"Drama,Mystery,Thriller",Rodrigo Cortés
River's Edge,May,1900000.0,4600000.0,2700000.0,Crime,Isao Yukisada
Brotherly Love,Apr,1900000.0,478595.0,-1421405.0,Drama,Jamal Hill
Submarine,Jun,1900000.0,4581937.0,2681937.0,"Comedy,Drama,Romance",Richard Ayoade
The Square,Apr,1900000.0,740932.0,-1159068.0,"Documentary,Drama,History",Jehane Noujaim
The Square,Oct,1500000.0,176262.0,-1323738.0,"Documentary,Drama,History",Jehane Noujaim
ABCD (Any Body Can Dance),Feb,1900000.0,10137234.0,8237234.0,"Drama,Music",Remo D'Souza
Stranded,Jul,1900000.0,285593.0,-1614407.0,"Drama,Romance",Ice Idanan
Vaalu,Dec,1900000.0,12444.0,-1887556.0,"Comedy,Romance",Vijay Chandar
The Last Exorcism,Aug,1800000.0,70165900.0,68365900.0,"Drama,Horror,Thriller",Daniel Stamm
Beasts of the Southern Wild,Jun,1800000.0,23265132.0,21465132.0,"Adventure,Drama,Fantasy",Benh Zeitlin
May,Feb,1750000.0,634803.0,-1115197.0,Documentary,Diego Iván Andrade
I Spit on Your Grave,Oct,1750000.0,1278471.0,-471529.0,"Horror,Thriller",Steven R. Monroe
The Lunchbox,Feb,1700000.0,12231500.0,10531500.0,"Drama,Romance",Ritesh Batra
Grace Unplugged,Oct,1700000.0,2507159.0,807159.0,"Drama,Music",Brad J. Silverman
Braid,Feb,1660000.0,80745.0,-1579255.0,"Horror,Mystery,Thriller",Mitzi Peirone
The Conversation,Apr,1600000.0,4420000.0,2820000.0,Action,Adam Ethan Crow
Out of the Dark,Dec,1600000.0,419428.0,-1180572.0,"Horror,Thriller",Lluís Quílez
Two Night Stand,Sep,1600000.0,868081.0,-731919.0,"Comedy,Romance",Max Nichols
Insidious,Apr,1500000.0,99870886.0,98370886.0,"Horror,Mystery,Thriller",James Wan
Moonlight,Oct,1500000.0,65245512.0,63745512.0,Drama,Barry Jenkins
Cabin Fever,Sep,1500000.0,30351664.0,28851664.0,Horror,Travis Zariwny
Waitress,May,1500000.0,22217183.0,20717183.0,Drama,Steve Whelan
Unsane,Mar,1500000.0,14244931.0,12744931.0,"Drama,Horror,Mystery",Steven Soderbergh
Spellbound,Oct,1500000.0,7000000.0,5500000.0,"Comedy,Horror,Romance",In-ho Hwang
The To Do List,Jul,1500000.0,4128828.0,2628828.0,"Comedy,Romance",Maggie Carey
The Gatekeepers,Feb,1500000.0,2592308.0,1092308.0,"Documentary,History,War",Dror Moreh
The Lords of Salem,Apr,1500000.0,1541131.0,41131.0,"Horror,Thriller",Rob Zombie
31,Oct,1500000.0,922727.0,-577273.0,"Horror,Thriller",Rob Zombie
Amigo,Aug,1500000.0,184705.0,-1315295.0,"Drama,War",John Sayles
The Salon,May,1500000.0,139084.0,-1360916.0,Documentary,Don Boyd
Housebound,Oct,1500000.0,236863.0,-1263137.0,"Comedy,Horror,Mystery",Gerard Johnstone
Teefa in Trouble,Jul,1500000.0,98806.0,-1401194.0,"Action,Comedy,Crime",Ahsan Rahim
Closer to the Moon,Apr,1500000.0,5396.0,-1494604.0,"Comedy,Crime,Drama",Nae Caranfil
Snow White and the Seven Dwarfs,Dec,1488000.0,184925486.0,183437486.0,"Animation,Family",Karthik Chandan
Mustang,Nov,1400000.0,5552584.0,4152584.0,Drama,Deniz Gamze Ergüven
La chambre bleue,Oct,1400000.0,1945420.0,545420.0,Documentary,Paul Costes
Eddie: The Sleepwalking Cannibal,Apr,1400000.0,1632.0,-1398368.0,"Comedy,Horror",Boris Rodriguez
Above and Beyond,Jan,1300000.0,288751.0,-1011249.0,"Adventure,Documentary,History",Roberta Grossman
Forget Me Not,May,1300000.0,13465.0,-1286535.0,Romance,Lance Roehrig
Rebecca,Mar,1288000.0,6002370.0,4714370.0,Horror,Rogeria Inocencio
Dear White People,Oct,1250000.0,5403771.0,4153771.0,"Comedy,Drama,Romance",Justin Simien
Filly Brown,Apr,1250000.0,2940411.0,1690411.0,"Drama,Music",Michael D. Olmos
Home Run,Apr,1200000.0,2859955.0,1659955.0,"Drama,Family,Sport",Chia-Chien Chen
The Blue Bird,Jan,1200000.0,887000.0,-313000.0,Drama,Kwiduck Lee
Blue Like Jazz,Apr,1200000.0,595018.0,-604982.0,"Comedy,Drama",Steve Taylor
Q,Nov,1200000.0,255000.0,-945000.0,Drama,Laurent Bouhnik
"Pink Ribbons, Inc.",Jun,1200000.0,26608.0,-1173392.0,Documentary,Léa Pool
Blood Feast,Feb,1200000.0,8708.0,-1191292.0,Horror,Marcel Walz
Beyond the Black Rainbow,May,1100000.0,56491.0,-1043509.0,"Horror,Sci-Fi,Thriller",Panos Cosmatos
The Sleepwalker,Nov,1100000.0,2636.0,-1097364.0,Drama,Mona Fastvold
Departure,Mar,1100000.0,27561.0,-1072439.0,"Drama,Romance",Andrew Steggall
Rocky,Nov,1000000.0,225000000.0,224000000.0,"Action,Comedy,Drama",Sujit Mondal
The Devil Inside,Jan,1000000.0,101759490.0,100759490.0,Horror,William Brent Bell
Unfriended,Apr,1000000.0,64364198.0,63364198.0,"Horror,Mystery,Thriller",Levan Gabriadze
You're Next,Aug,1000000.0,26887177.0,25887177.0,"Action,Comedy,Horror",Adam Wingard
Chernobyl Diaries,May,1000000.0,42411721.0,41411721.0,"Horror,Mystery,Thriller",Bradley Parker
The Howling,Apr,1000000.0,17985000.0,16985000.0,Horror,Steven M. Smith
Blue Valentine,Dec,1000000.0,16566240.0,15566240.0,"Drama,Romance",Derek Cianfrance
Unfriended: Dark Web,Jul,1000000.0,16434588.0,15434588.0,"Crime,Horror,Mystery",Stephen Susco
I Am Not Your Negro,Feb,1000000.0,9617402.0,8617402.0,Documentary,Raoul Peck
The Sessions,Oct,1000000.0,11495204.0,10495204.0,"Biography,Comedy,Drama",Ben Lewin
October Baby,Mar,1000000.0,5391992.0,4391992.0,Drama,Jon Erwin
The Skeleton Twins,Sep,1000000.0,5797192.0,4797192.0,"Comedy,Drama,Romance",Craig Johnson
Obvious Child,Jun,1000000.0,3324070.0,2324070.0,"Comedy,Drama,Romance",Gillian Robespierre
Martha Marcy May Marlene,Oct,1000000.0,5438911.0,4438911.0,"Drama,Mystery,Thriller",Sean Durkin
No Man's Land,Dec,1000000.0,2684207.0,1684207.0,Western,Conor Allyn
Slam,Oct,1000000.0,1087521.0,87521.0,"Comedy,Drama,Romance",Andrea Molaioli
Patti Cake$,Aug,1000000.0,1471090.0,471090.0,"Drama,Music",Geremy Jasper
Panic,Dec,1000000.0,1425707.0,425707.0,"Drama,Mystery,Thriller",Sean Spencer
Palo Alto,May,1000000.0,1156309.0,156309.0,Drama,Gia Coppola
The Future,Jul,1000000.0,1239174.0,239174.0,"Drama,Fantasy,Romance",Miranda July
23 Blast,Oct,1000000.0,549185.0,-450815.0,"Drama,Family,Sport",Dylan Baker
The Act of Killing,Jul,1000000.0,1227316.0,227316.0,"Crime,Documentary",Joshua Oppenheimer
I Origins,Jul,1000000.0,852399.0,-147601.0,"Drama,Romance,Sci-Fi",Mike Cahill
Antarctica: A Year on Ice,Nov,1000000.0,288757.0,-711243.0,"Adventure,Biography,Documentary",Anthony Powell
The Invitation,Apr,1000000.0,354836.0,-645164.0,"Drama,Horror,Mystery",Karyn Kusama
Hardflip,Jun,1000000.0,96734.0,-903266.0,"Action,Drama",Johnny Remo
Creative Control,Mar,1000000.0,63014.0,-936986.0,"Drama,Sci-Fi",Benjamin Dickinson
The Perfect Host,Jul,1000000.0,51587.0,-948413.0,"Comedy,Crime,Thriller",Nick Tomnay
The Specials,Sep,1000000.0,12996.0,-987004.0,Comedy,Olivier Nakache
Camp X-Ray,Oct,1000000.0,101053.0,-898947.0,"Drama,War",Peter Sattler
Special,Nov,1000000.0,26822.0,-973178.0,Drama,Ann P Meredith
The Sisterhood of Night,Apr,1000000.0,6870.0,-993130.0,"Drama,Mystery,Thriller",Caryn Waechter
Heli,Dec,1000000.0,552614.0,-447386.0,"Crime,Drama,Romance",Amat Escalante
Karachi se Lahore,Dec,1000000.0,17721.0,-982279.0,"Adventure,Comedy,Family",Wajahat Rauf
American Hero,Dec,1000000.0,26.0,-999974.0,"Action,Comedy,Drama",Nick Love
Banshee Chapter,Jan,950000.0,78122.0,-871878.0,"Horror,Sci-Fi,Thriller",Blair Erickson
L!fe Happens,Apr,930000.0,30905.0,-899095.0,Comedy,Kat Coiro
Lowriders,May,916000.0,6188421.0,5272421.0,"Adventure,Crime,Drama",Ricardo de Montreuil
Food Chains,Nov,913000.0,176.0,-912824.0,Documentary,Sanjay Rawal
Fruitvale Station,Jul,900000.0,17549645.0,16649645.0,"Biography,Drama,Romance",Ryan Coogler
Meet the Blacks,Apr,900000.0,9097072.0,8197072.0,"Comedy,Horror",Deon Taylor
Circumstance,Aug,900000.0,958978.0,58978.0,Drama,Maryam Keshavarz
The Quiet,Aug,900000.0,381420.0,-518580.0,Drama,Tom Silva
The Giant Mechanical Man,Apr,900000.0,7396.0,-892604.0,"Comedy,Drama,Romance",Lee Kirk
The Brass Teapot,Apr,900000.0,413733.0,-486267.0,"Comedy,Fantasy,Thriller",Ramaa Mosley
Bambi,Aug,858000.0,268000000.0,267142000.0,"Biography,Documentary",Sébastien Lifshitz
The Hammer,Mar,850000.0,442638.0,-407362.0,"Biography,Drama,Sport",Oren Kaplan
Windsor Drive,Aug,850000.0,3256.0,-846744.0,"Mystery,Thriller",Natalie Bible'
Not Cool,Sep,800000.0,35688.0,-764312.0,"Comedy,Drama,Romance",Shane Dawson
Kill List,Feb,800000.0,462206.0,-337794.0,"Crime,Drama,Horror",Ben Wheatley
Kevin Hart: Laugh at My Pain,Sep,750000.0,7712436.0,6962436.0,"Comedy,Documentary",Leslie Small
Safety Not Guaranteed,Jun,750000.0,4422318.0,3672318.0,"Comedy,Drama,Romance",Colin Trevorrow
The Innkeepers,Feb,750000.0,1011535.0,261535.0,"Drama,Horror,Mystery",Ti West
Undead,Jul,750000.0,229250.0,-520750.0,Horror,Rick McLeod
Destiny,Dec,750000.0,450.0,-749550.0,Action,Sardar Shafai
Columbus,Aug,700000.0,1110511.0,410511.0,Comedy,R. Samala
Escape from Tomorrow,Oct,650000.0,171962.0,-478038.0,"Drama,Fantasy,Horror",Randy Moore
Drunk Wedding,May,600000.0,3301.0,-596699.0,Comedy,Nick Weiss
They Will Have to Kill Us First,Mar,600000.0,7943.0,-592057.0,Documentary,Johanna Schwartz
The Harvest/La Cosecha,Jul,560000.0,3709.0,-556291.0,Documentary,U. Roberto Romano
Julija in alfa Romeo,Dec,560000.0,8462.0,-551538.0,Comedy,Blaz Zavrsnik
Mata Hari,Dec,558000.0,900000.0,342000.0,Biography,Rossana Patrizia Siclari
Faith Connections,Sep,550000.0,9111.0,-540889.0,"Biography,Documentary,Drama",Pan Nalin
Beyond the Mat,Oct,500000.0,2047570.0,1547570.0,"Drama,Sport",Van M. Pham
Sholem Aleichem: Laughing in the Darkness,Jul,500000.0,1131261.0,631261.0,Documentary,Joseph Dorman
Groove,Jun,500000.0,1167524.0,667524.0,"Drama,Music,Musical",Ryan McDonough
Never Again,Jul,500000.0,308793.0,-191207.0,Drama,Jay Coster
Monsters,Oct,500000.0,5639730.0,5139730.0,"Drama,Sci-Fi,Thriller",Gareth Edwards
The Other Dream Team,Sep,500000.0,314444.0,-185556.0,"Documentary,Sport",Marius A. Markevicius
Rubber,Apr,500000.0,680914.0,180914.0,"Comedy,Fantasy,Horror",Quentin Dupieux
Born to Fly: Elizabeth Streb vs. Gravity,Sep,500000.0,1822.0,-498178.0,"Action,Biography,Documentary",Catherine Gund
Detention of the Dead,Jun,500000.0,1778.0,-498222.0,"Action,Adventure,Comedy",Alex Craig Mann
Brick,Mar,450000.0,4243996.0,3793996.0,"Drama,Family,Romance",Wenjian Ding
Sunday,Aug,450000.0,450349.0,349.0,Drama,Svetlana Proskurina
As It Is in Heaven,Jul,450000.0,13486.0,-436514.0,Drama,Joshua Overbay
Blue Ruin,Apr,420000.0,437002.0,17002.0,"Crime,Drama,Thriller",Jeremy Saulnier
Heroes,Oct,400000.0,655538.0,255538.0,Documentary,Köken Ergun
I Want Your Money,Oct,400000.0,433588.0,33588.0,Documentary,Ray Griggs
Home Movies,May,400000.0,89134.0,-310866.0,"Documentary,Family",Dean Duncan
Maniac,Jan,350000.0,10000000.0,9650000.0,"Action,Horror,Thriller",Albin Joseph
Locker 13,Mar,300000.0,3496.0,-296504.0,Thriller,Jason Marsden
The Looking Glass,Oct,300000.0,1711.0,-298289.0,Fantasy,Colin Downey
All You Need Is Love,Oct,300000.0,3565259.0,3265259.0,Documentary,Stuart Cameron
Compliance,Aug,270000.0,830700.0,560700.0,"Biography,Crime,Drama",Craig Zobel
Graduation Day,May,250000.0,23894000.0,23644000.0,Thriller,Chris Stokes
Sleight,Apr,250000.0,3934450.0,3684450.0,"Action,Drama,Sci-Fi",J.D. Dillard
Like Crazy,Oct,250000.0,3728400.0,3478400.0,"Drama,Romance",Drake Doremus
Cube,Sep,250000.0,8969065.0,8719065.0,"Biography,Documentary",Chris Kaye
Love and Other Catastrophes,Mar,250000.0,743216.0,493216.0,"Comedy,Drama",Sofie Stougaard
November,Jul,250000.0,191862.0,-58138.0,"Documentary,History",Luciangela Gatto
Sugar Town,Sep,250000.0,178095.0,-71905.0,"Drama,Horror,Sci-Fi",Andrew Herwitz
Happy Valley,Mar,250000.0,67665.0,-182335.0,"Documentary,Drama,Sport",Amir Bar-Lev
The Canyons,Aug,250000.0,62375.0,-187625.0,"Drama,Thriller",Paul Schrader
Test,Jun,250000.0,18823.0,-231177.0,Drama,Chris Mason Johnson
Along the Roadside,Mar,250000.0,3234.0,-246766.0,"Comedy,Music,Romance",Zoran Lisinac
Burn,Jul,225000.0,1109276.0,884276.0,Documentary,Tom Putnam
Swingers,Oct,200000.0,6618578.0,6418578.0,Comedy,Andrejs Ekis
The Grace Card,Feb,200000.0,2430735.0,2230735.0,Drama,David G. Evans
Hybrid,May,200000.0,162605.0,-37395.0,"Documentary,Sport",Daishi Matsunaga
Solitude,Jan,200000.0,6260.0,-193740.0,"Biography,Documentary,Drama",Marcel Wehn
The Word,Mar,200000.0,3648.0,-196352.0,Drama,Gregory W. Friedle
Weekend,Sep,190000.0,1577585.0,1387585.0,"Drama,Romance",Andrew Haigh
Butterfly Girl,Feb,180000.0,17503.0,-162497.0,Documentary,Cary Bell
Another Earth,Jul,175000.0,2102779.0,1927779.0,"Drama,Romance,Sci-Fi",Mike Cahill
Sparrows Dance,Aug,175000.0,2602.0,-172398.0,"Comedy,Drama,Romance",Noah Buschel
The Fits,Jun,170000.0,169242.0,-758.0,"Drama,Music",Anna Rose Holmer
The Calling,Mar,160000.0,32092.0,-127908.0,"Drama,Thriller",Jason Stone
Top Spin,Aug,150000.0,5858.0,-144142.0,Documentary,Sara Newens
Speak No Evil,Dec,150000.0,32927.0,-117073.0,Horror,Roze
Sound of My Voice,Apr,135000.0,429448.0,294448.0,"Drama,Mystery,Sci-Fi",Zal Batmanglij
Your Sister's Sister,Jun,120000.0,3090593.0,2970593.0,"Comedy,Drama",Lynn Shelton
The Gallows,Jul,100000.0,41656474.0,41556474.0,"Horror,Mystery,Thriller",Chris Lofing
A Ghost Story,Jul,100000.0,2769782.0,2669782.0,"Drama,Fantasy,Romance",David Lowery
Cheap Thrills,Mar,100000.0,59424.0,-40576.0,"Comedy,Crime,Drama",E.L. Katz
The Past is a Grotesque Animal,Jun,100000.0,20056.0,-79944.0,"Biography,Documentary,Music",Jason Miller
Dawn of the Crescent Moon,Jul,75000.0,8799.0,-66201.0,"Drama,Sci-Fi,Thriller",Kirk Loudon
Absentia,Dec,70000.0,8555.0,-61445.0,"Drama,Horror,Mystery",Mike Flanagan
Supporting Characters,Jan,60000.0,4917.0,-55083.0,Comedy,Daniel Schechter
Counting,Jul,50000.0,8374.0,-41626.0,Documentary,Jem Cohen
Raymond Did It,Feb,40000.0,3632.0,-36368.0,Horror,Travis Legge
Krisha,Mar,30000.0,144822.0,114822.0,Drama,Trey Edward Shults
Emily,Jan,27000.0,3547.0,-23453.0,Drama,Timothy McNeil
Exeter,Sep,25000.0,489792.0,464792.0,"Horror,Mystery,Thriller",Marcus Nispel
Clean,Apr,10000.0,138711.0,128711.0,"Comedy,Drama,Horror",Graham Wright
Cure,Jul,10000.0,94596.0,84596.0,Drama,Bill Yip
